id,description,skills_list
126976459,"Реализация проектов для крупных бизнес-заказчиков по использованию GenAI в бизнес-процессах. Разработка различных сценариев data retrieval из документов с применением генеративных моделей в рамках мультиагентной платформы. Нужно будет заниматься следующими задачами  Разработка, оптимизация и поддержка проектов с использованием инференса моделей (RAG, Data Retrieval, VQA) Создание proof of concept по бизнес-сценариям клиентов с выбором LLM моделей Интеграция LLM/VLM решений в бизнес-процессы (анализ документов, сверки и мульти-модальные VQA-задачи). Настройка и поддержка инфраструктуры для деплоя проектов LLM Участие в проектировании систем  Требуется от кандидата  Готовность выполнить тестовое задание (примерно 3-4 часа) Знание Python, включая ML-стек (Transformers, Hugging Face, Langchain). Понимание технологий контейнеризации решений (Docker) Опыт разработки систем с использованием ML/LLM моделей Опыт работы с LLM/VLM и понимание архитектуры inference пайплайнов. Понимание принципов CI/CD Опыт работы в командах более одного года","['ci/cd', 'docker', 'hugging face', 'langchain', 'llm', 'ml', 'python', 'rag', 'transformers']"
127153896,"Big Data МТС – место, где телеком данные превращаются в реально работающие IT-продукты. Мы создали и протестировали несколько десятков сервисов. Самые успешные из них уже стали частью экосистемы МТС. Например, МТС Маркетолог, рекомендации в KION (МТС ТВ), услуга “Кто звонит?” или Спам blacklist. Кого мы ищем? Стажера ML-разработчика в продукт Customer App Tracker. Описание продукта: Продукт Customer App Tracker – это специализированная система мобильной аналитики, позволяющая смотреть результаты использования app и web приложений по всему трафику МТС. Сейчас мы в поисках стажера ML-разработчика для продуктивизации и развития ML-решения по автоматизации разметки активных элементов мобильного приложения соответствующими им реферальными ссылками. ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:  Распознавать кнопки на экранах приложений с последующим сбором метаинформации в разделах Заниматься построением эмбеддингов юзеров и хостов Строить большие трансформерные модели  ЧТО МЫ ЖДЕМ ОТ ТЕБЯ:  Глубокое понимание нейросетевых решений Опыт решения задач детекции в CV  БУДЕТ ПЛЮСОМ:  Опыт парсинга app и web приложений, а также опыт решения RecSys задач  ЧТО ПРЕДЛАГАЕМ:  Есть ли куратор? Да, наставник будет с тобой с самого начала Какой график? Гибкий, начало работы в промежутке с 8 до 11, занятость - 30,40 часов в неделю Условия? Официальное оформление сроком от 6 до 9 месяцев с реальной возможностью остаться в штате - такие кейсы уже проходили и нам понравилось :)","['big data', 'cv', 'ml', 'recsys']"
126904237,"Станьте частью команды «Legal Resources» — лидеров в инновациях Legal Tech! Мы мастерски сочетаем IT-решения и глубокое знание юридической сферы.Сейчас мы находимся в поиске МL-разработчика, который позволит усилить нашу команду, чтобы оперативнее и качественнее обучать большой пласт моделей, валидировать их и обрабатывать данные! Что ждет тебя в нашей компании:  Будешь работать в области машинного обучения и обработки естественного языка (NLP) с фокусом на дообучение и применение больших языковых моделей (LLM); Анализ/формирование требований по классификации и извлечению данных их документов; Проведение экспериментов по тестированию новых open-source моделей; Сбор данных для тренировки и валидации моделей; Работа с vllm, fastapi для инференса.  Что нам важно в ML-разработчике:  Знание NLP, классический мл; Опыт работы в IT-сегменте: от года; Знание Pytorch, numpy и т.д.  На что можешь рассчитывать:  Работа в аккредитованной IT компании с выстроенными процессами; Высокий оклад, зависящий от опыта;  По желанию офис: массажное кресло, переговорки, уютная кухня, йога по четвергам, клубы по интересам;   Современная корпоративная техника.Мы ценим людей, которые горят делом. Если ты один из них — будем рады познакомиться.","['fastapi', 'llm', 'ml', 'nlp', 'numpy', 'pytorch']"
126845570,"Мы - Компания Тензор. С 1999 года создаем и внедряем удобные, совершенные, надежные IT-решения для комплексной автоматизации основных процессов бизнеса. Входим в Топ-30 самых дорогих компаний Рунета по версии Forbes. Наш основной продукт — Saby — экосистема сервисов для бизнеса, которая позволяет вести учет, управлять процессами и общаться в одном месте. Saby выбирают: Яндекс, Сбербанк, Магнит, Вкусно и точка, КХЛ, Камаз, Роснефть, Россельхозбанк, Х5, Ростелеком. Компания растет, появляются новые амбициозные планы не только по развитию продукта, но и по использованию новых инструментов в работе. Наша команда профессионалов в области искусственного интеллекта специализируется на разработке передовых решений в области NLP и машинного обучения. И сейчас мы ищем  опытного специалиста по LLM,  который хорошо разбирается в её локальном развертывании и последующем обучении.   Что ждем от кандидата:   экспертиза в LLM; знание pretraine и finetune - методов; уверенное владение Python, PyTorch, RAG, PEFT, llama.cppи др.; готовность участвовать в исследовательских проектах и разработке новых алгоритмов; способность работать на результат и соблюдать дедлайны; желание развиваться и учиться новому.    Что предлагаем:   гордость за выпуск масштабного IT-продукта; финансовую безопасность: стабильная зарплата + премии по итогам работы; реальный карьерный рост: прозрачная система грейдов; комфорт: гибкий график , крутой офис, уютная удаленка или гибрид – можно выбирать; заботу о здоровье: ДМС со стоматологией; непрерывное развитие: обучение за счет компании, участие в образовательных проектах, возможность представлять Тензор на профильных митапах или крупных конференциях; путешествия: твоя команда может находиться в разных городах. Здорово, когда случаются встречи в офлайн; яркую корпоративную жизнь: конкурсы, турпоходы, соревнования.  Мы создаем красивые, удобные и простые решения для управления бизнесом. Присоединяйся к команде Тензор!","['llm', 'nlp', 'python', 'pytorch', 'rag']"
126638663,"Чем предстоит заниматься  Cоздавать, внедрять и дорабатывать модели команды Скоринга (PD, Антифрод, Социальная инженерия, Модели дохода, Модели банкротства, Поведенческое моделирование)  Разрабатывать внутренний DS-фреймворк, обогащать Feature Store    Работать на платформе конфиденциальных вычислений Вести R&D-проекты с нуля до стадии рабочего MVP: применять NLP и LLM для NER и автоматизированной разметки, проводить глубокое моделирование последовательностей, моделирование соц. графов Анализировать большие данные, выполнять геоаналитику Находить wow-инсайты и создавать красивую визуализацию, быть голосом данных  Стек  Работа с большими данными: HDFS, PySpark, Hue, YARN, Cloudera Разработка моделей на Python, автоматизированная продуктивизация Гибкая ML-платформа с развитыми MLOps-инструментами Хранение и версионирование кода в Gitlab  Что для этого нужно  Высшее образование, знания в области математики, теории вероятности, мат. статистики, компьютерных наук Опыт работы от 2 лет в области машинного обучения и анализа данных (в том числе, NLP) Продвинутый Python (+ ML-библиотеки) и SQL, опыт с PySpark будет плюсом Навыки работы с Linux/Unix и Git Будет плюсом широкий кругозор в области технологий машинного обучения в целом, знание текущих SOTA-архитектур, актуальных архитектур нейронных сетей","['ds', 'git', 'gitlab', 'hdfs', 'linux', 'llm', 'ml', 'mlops', 'nlp', 'pyspark', 'python', 'r', 'sota', 'sql', 'unix', 'yarn']"
126785986,"Приветствуем кандидатов! Наша команда занимается разработкой веб-сервисов, мобильных приложений и интеграционных решений. В проектах мы используем самые современные инструменты и технологии. Наши проекты очень быстрые, надёжные, интересные, они обеспечивают перевозку грузов по всей России и не только. Мы ждём, что вы:   Занимаетесь машинным обучением не менее 1 года.   Уверенно владеете Python и SQL, а также основными методами теории вероятностей и математической статистики.   Знакомы с библиотеками NumPy, Pandas, Matplotlib/Seaborn/Plotly, Scikit-learn, PyTorch/TensorFlow.   Понимаете алгоритмы классического ML (линейная регрессия, kNN, градиентный бустинг, решающие деревья).   Имеете опыт работы с open-source LLM моделями.   Инициативны, способны ясно выражать свою точку зрения, решения и работать в команде.   Имеете высокую проактивную жизненную позицию.   Будет плюсом, если вы:   Имеете опубликованные проекты на GitHub/GitLab/Kaggle.   Имеете коммерческий опыт машинного обучения.   Выводили модели машинного обучения в production.   Работали над задачами обработки естественного языка (классификация текста, NER).   Обучали ИИ-агентов (fine-tuning, RAG, function calling).   Обязанности:   Сбор, подготовка и очистка данных для обучения, проведение EDA.   Разработка MVP на основе методов классического ML и LLM.   Адаптация open-source языковых моделей под задачи бизнеса.   Подготовка и проведение A/B-тестов.   Мы предлагаем:  Работа в аккредитованной it- компании; Предоставляется обучение с первого дня; Место работы г. Нижний Новгород; Экспертная и талантливая команда, у которой можно многому научиться; Белая заработная плата с быстрым ростом ее уровня; Официальное трудоустройство, социальный пакет; Обсуждаемый график работы; Оплата корпоративной сотовой связи.  *Для кандидатов начального уровня предусмотрено тестовое задание.","['gitlab', 'llm', 'matplotlib', 'ml', 'numpy', 'pandas', 'plotly', 'python', 'pytorch/tensorflow', 'rag', 'scikit-learn', 'seaborn', 'sql', 'алгоритмы', 'ии']"
126655051,"Проект: МетаПетс — ИИ-экосистема для ветеринарных клиник (веб для врача, мобайл для владельца, интеграция с МИС).Фокус роли: обучение и внедрение моделей ИИ в модули ассистента и транскрибации (ASR), построение RAG, работа с LangChain и API крупных провайдеров.Что будете делатьASR (речь → текст): подбор/обучение/тонкая настройка русскоязычных моделей, доменная адаптация под ветеринарные термины; оценка качества (WER/CER), пайплайн пост-процессинга и нормализации, сохранение аудио-трэков к визитам.LLM-ассистент: проектирование промптов и системных сообщений, внедрение RAG (ретривер, индексация, чанкинг, метаданные), построение агентной логики (действия в МИС/поиск по БЗ) на LangChain.Инфраструктура и интеграции: работа с Elasticsearch (гибридный/векторный поиск), объектным хранилищем, очередями; on-prem/облачные LLM (в т.ч. приватные эндпоинты), конфигурация ограничений и фолбэков.Качество и метрики: дизайн offline/online-оценки (TTR, точность ответов, WER, «полнота документа», бизнес-KPI), A/B, телеметрия, drift/guardrails.MLOps: reproducible пайплайны (датасеты, эксперимент-трекинг, версии моделей), профилирование и оптимизация инференса (латентность/стоимость).Безопасность/комплаенс: обезличивание ПДн, локализация данных, журналирование, политика запросов к внешним API.Технологический стекLLM/RAG: LangChain, OpenAI/Anthropic/DeepSeek/Local LLM (vLLM/llama.cpp), эмбеддинги, функции-инструменты (tools/functions).Поиск/векторы: Elasticsearch (BM25 + KNN/HNSW), Faiss/Annoy (по необходимости).ASR: Yandex SpeechKit / Whisper / Vosk / NeMo; post-processing, доменная лексика.Данные/пайплайны: Python, PyTorch, Hugging Face, DVC/Weights & Biases, Kafka/Redis (желательно).Dev/Infra: Docker, Linux, GitHub Actions, Yandex Cloud/on-prem GPU.Требования3+ года в ML/DS с практическим обучением моделей (NLP/ASR/IR).Реальный опыт с ASR: адаптация под домен, сбор/чистка аудио, метрики WER/CER, пост-процессинг.Опыт построения RAG: выбор схемы чанкинга, метаданных, негативных примеров, оценка ретривера/генерации.LangChain: агенты, инструменты, маршрутизация, трейсинг; промпт-дизайн и защита от prompt-injection.Работа с Elasticsearch: индексация, анализаторы, гибридный поиск, фильтры/фасеты, настройка KNN.Умение доводить эксперименты до продакшена: профилировать, оптимизировать, мониторить.Чистый Python, умение писать читаемые пайплайны, навыки статистики/оценки моделей.Понимание требований к ПДн (локализация данных, обезличивание, журналы доступа).Будет плюсомОпыт с SpeechKit кастомизацией (лексиконы, user dictionaries, кастомные языковые/акустические модели).Запуск/админка on-prem LLM (vLLM/llama.cpp), квантование, KV-кэш.Медицинский/ветеринарный домен, опыт построения онтологий/словников.Базовые навыки CV (рентген/УЗИ) — для взаимодействия с PetVision.Формат работыПолный/частичный день, удалёнка с обязательными слотами коммуникации; регулярные демо/валидирование с ветеринарными экспертами.Плотное взаимодействие с backend/frontend, DevOps и врачами.Что дадимЖивой продукт с быстрым циклом «гипотеза → пилот → метрика».Возможность влиять на архитектуру ассистента и стандарты качества в отрасли.","['api', 'cv', 'docker', 'ds', 'elasticsearch', 'hugging face', 'kafka', 'langchain', 'linux', 'llm', 'ml', 'mlops', 'nlp', 'python', 'pytorch', 'rag', 'whisper', 'ии', 'маршрутизация', 'поиск']"
126916489,"Присоединяйтесь к нашей динамичной и талантливой команде, которая решает амбициозные и передовые инженерные задачи в области Искусственного Интеллекта. Мы постоянно исследуем и внедряем современные подходы к разработке программного обеспечения, чтобы создавать инновационные решения.Обязанности  разработка и оптимизация программного стека в области ИИ; участие в разработке архитектуры и дизайна систем; анализ и улучшение производительности программного обеспечения; проведение код-ревью и участие в улучшении качества кода. Требования  знание и практический опыт работы с C++ (разработка, тестирование, профилировка, дебаггинг, оптимизация). понимание алгоритмов машинного обучения, включая нейронные сети и операции над ними. умения использовать инструменты разработки: командная строка Linux, Git, CI/CD готовность к развитию и изучению новых технологий.  будет плюсом:  опыт оптимизации или профилирования кода под CPU/GPU или другие устройства с базовым пониманием их архитектуры. опыт работы с технологиями: PyTorch, OpenXLA, LLVM, MLIR, OpenVINO, TensorRT, CUDA, SYCL. понимание внутренней архитектуры любого компилятора. базовые знания ассемблерного программирования. опыт инференса или обучения нейронных сетей. навыки работы с генеративными AI-моделями, опыт создания AI-агентов и использования их в работе будет преимуществом опыт использования GigaChat, Kandinsky и аналогов в продуктах, навыки создания и использования AI-агентов инструментальное владение AI для анализа, генерации и автоматизации. Условия  комфортный современный офис гибридный график работы корпоративный спортзал и зоны отдыха более 400 образовательных программ СберУниверситета для профессионального и карьерного развития расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров вознаграждение за рекомендацию друзей в команду Сбера.","['ai', 'ci/cd', 'git', 'linux', 'pytorch', 'ии', 'нейронные сети']"
123739185,"ЗИТ - ведущий российский производитель и дистрибьютор промышленных ИБП, Литиевых аккумуляторных систем, SNMP мониторинга. С 2010 года мы прошли путь от небольшого стартапа по производству электротехнического оборудования до лидера регионального и федерального рынка. Компания реализовала уже более 2000 проектов федерального масштаба. Наши клиенты – крупнейшие компании страны, в том числе Газпром, Роснефть, Транснефть. Наша цель – создать для страны новые технологии, новые стандарты, новые возможности. Прямо сейчас мы переживаем новый этап: расширяемся и открываем новые производства. Приглашаем вас в нашу дружную амбициозную команду. Что вам предстоит делать:  Разработка и внедрение алгоритмов машинного обучения для автоматизации процессов САПР; Анализ и обработка больших объемов данных, связанных с проектированием и инженерными задачами; Взаимодействие с командой инженеров и проектировщиков для понимания потребностей и проблематики. Создание и поддержка ML-инфраструктуры и инструментов; Создание прототипов и внедрение ML моделей в производстве. Адаптация бизнес-процессов под ML-инфраструктуру;   Разработка, формирование и утверждение технических заданий разработчикам;   Контроль проекта внедрения ML решений; Документирование процессов и результатов работы.  Что мы ждем от вас:  у вас высшее техническое образование в сфере математики, программирования и/или энергетики; опыт работы с САПР-системами будет приветствоваться; Есть опыт работы в индустриальных ML-проектах от 2 лет; Уверенно владеете ML и DL; Умеете работать в unix-подобных системах и с удаленными серверами; Умеете программировать на Python; знаете стандартные библиотеки и фреймворки — PyTorch, Tensorflow 2.0, scikit-learn, Jax Docker; Опыт работы с инструментами разработки Git, Jenkins. у Вас есть опыт делового общения и переписки; Английский или китайский языки  В нашей компании вас ждут  Возможность работы над интересными проектами в сфере автоматизации и машинного обучения; Корпоративное обучение; белая зарплата и гарантированная премия; комфортные условия работы в новом уютном офисе; обучение и постоянное повышение квалификации, чтобы наша продукция и ваши умения соответствовали требованиям рынка; работа без лишней бюрократии.  А еще  Вы будете работать в компании, которая активно внедряет новые технологии, автоматизирует производство и использует самое современное оборудование для работы. Отличные перспективы карьерного роста. Работа с проектами по всей России для тех, кто любит путешествия и хочет поближе познакомиться с другими частями страны. Спортивные и культурные мероприятия за счет предприятия, корпоративные выезды каждые полгода.","['dl', 'docker', 'git', 'ml', 'python', 'pytorch', 'scikit-learn', 'tensorflow', 'unix']"
126582874,"Блок IT в СОГАЗ активно развивается и меняет подход к созданию продуктов. Мы создаем новые сервисы и решения, которые делают нашу работу более технологичной и эффективной.Проект: Мы — команда центра внедрения искусственного интеллекта, которая помогает бизнесу использовать в своей работе ML-решения, в том числе для прогнозирования оттока (клиентов, менеджеров, сотрудников КЦ) и создания других моделей машинного обучения.Формат работы - у нас полный офис в комфортабельном бизнес-центре м. Курская. Твои будущие задачи:  Разработка и внедрение моделей классического машинного обучения. Взаимодействие со смежными командами разработчиков. Использование стандартов работы с моделями: управление жизненным циклом (разработка, тестирование, деплой, мониторинг), каталогизация и контроль качества. Подготовка технической документации, включая описание моделей. Проведение экспериментов для проверки гипотез и оптимизации процессов.  Наши пожелания к кандидату:  Опыт работы в области машинного обучения и анализа данных от 2 лет. Знания алгоритмов ML с уклоном в классические методы и прогнозирования оттока. Уверенные навыки программирования на Python и знание фреймворков (Scikit-learn, бустинговые модели). Опыт работы с базами данных (SQL, NoSQL) и инструментами обработки данных (Pandas, NumPy). Навыки настройки и работы с Linux-системами. Понимание принципов Agile и опыт работы в Scrum/Kanban-командах, опыт работы с Jira/Confluence. Умение декомпозировать задачи.  Мы предлагаем:  Оформление полностью в соответствии с ТК РФ, включая оплачиваемый отпуск 29 календарных дней (плюс 1 день отпуска).  ДМС в лучших клиниках города, страхование жизни и страхование от несчастных случаев и болезней + ДМС родственников с 75% скидкой.  Премиальные условия на всю продуктовую линейку группы компаний «СОГАЗ» для работников и их близких родственников (ОСАГО, каско, имущество, жизнь). Социальный пакет и специальные предложения по страхованию, кредитованию и другие программы от наших партнеров. Профессиональное развитие: курсы, тренинги, корпоративная библиотека. Заботу компании о детях сотрудников: подарки на Новый год и скидки в детские лагеря.","['agile', 'linux', 'ml', 'nosql', 'numpy', 'pandas', 'python', 'scikit-learn', 'scrum', 'sql']"
127089467,"Мы аккредитованная IT компания, занимающаяся разработкой собственных инновационных ИТ-решений, а также разработкой под заказ. Ищем активного и организованного человека, который стремится развиваться и делать интересный и полезный проект в качестве Middle/Senior ML-разработчика в команду, который сможет вывести на новый уровень качества наши сервисы и принять новые амбициозные задачи в разработку. Обязанности:   Участие в поддержке текущих, а также развертывании новых ML-систем в проектах;  Разработка агентских систем при помощи LLM; Программирование на Python для реализации алгоритмов машинного обучения, обработки данных и автоматизации задач; Разработка, оптимизация и поддержка нейронных сетей для решения различных задач машинного обучения и искусственного интеллекта;  Проводить аналитические исследования данных: искать взаимосвязи, формулировать и проверять гипотезы;  интегрирование уже существующих моделей других подразделений в ML конвейеры;  Участие во всех этапах создания моделей (подготовка, обучение, валидация);   Разрабатывать ML-пайплайны;   MLOps (ревью модели, верификация экспериментов);   Вывод модели на прод.   Требования:  Глубокое понимание ML алгоритмов машинного обучения; Большой опыт в построении и оптимизации МНОГОСЛОЙНЫХ и РЕКУРРЕНТНЫХ нейросетей; Понимание принципов работы и архитектур нейронных сетей, включая CNN, RNN, GAN и другие; Хорошее знание SQL, опыт работы с БД, опыт написания сложных запросов; Наличие успешно завершенных проектов с использованием машинного обучения; Опыт построения Production ML.  Условия:  Работа в уютном офисе IT-Park, удаленная работа, дружелюбная атмосфера, карьерный рост, обучение.","['llm', 'ml', 'mlops', 'python', 'sql', 'аналитические исследования', 'программирование']"
127373300,"Присоединяйтесь к нашей динамичной и талантливой команде, которая решает амбициозные и передовые инженерные задачи в области Искусственного Интеллекта. Мы постоянно исследуем и внедряем современные подходы к разработке программного обеспечения, чтобы создавать инновационные решения. Подробности проекта под NDA. Обязанности  разработка и оптимизация программного стека в области ИИ; участие в разработке архитектуры и дизайна систем; анализ и улучшение производительности программного обеспечения; проведение код-ревью и участие в улучшении качества кода.  Требования  знание и практический опыт работы с C++/Python (разработка, тестирование, профилировка, дебаггинг, оптимизация). понимание алгоритмов машинного обучения, включая нейронные сети и операции над ними. умения использовать инструменты разработки: командная строка Linux, Git, CI/CD готовность к развитию и изучению новых технологий.  будет плюсом:  опыт оптимизации или профилирования кода под CPU/GPU или другие устройства с базовым пониманием их архитектуры опыт работы с технологиями: PyTorch, OpenXLA, LLVM, MLIR, OpenVINO, TensorRT, CUDA, SYCL понимание внутренней архитектуры любого компилятора. базовые знания ассемблерного программирования. опыт инференса или обучения нейронных сетей. навыки работы с генеративными AI-моделями, опыт создания AI-агентов и использования их в работе будет преимуществом опыт использования GigaChat, Kandinsky и аналогов в продуктах, навыки создания и использования AI-агентов инструментальное владение AI для анализа, генерации и автоматизации.  Условия  комфортный современный офис гибридный график работы корпоративный спортзал и зоны отдыха более 400 образовательных программ СберУниверситета для профессионального и карьерного развития расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров вознаграждение за рекомендацию друзей в команду Сбера.","['ai', 'ci/cd', 'git', 'linux', 'python', 'pytorch', 'ии', 'нейронные сети']"
124829228,"Яндекс Маркет — один из ведущих маркетплейсов с миллионами активных пользователей и сотнями миллионов товарных предложений. Мы ищем ML-разработчика в группу качества поиска и рекомендаций для работы над нашим новым продуктом — «Маркет AI». Этот продукт объединяет лучшие стороны поиска Маркета и возможности AI-ассистента, чтобы помогать пользователям быстрее находить подходящие товары, сравнивать их и получать персонализированные рекомендации. Присоединяйтесь к нашей команде — будем вместе формировать будущее умного шопинга! Какие задачи вас ждут Дообучение NLP и LLMВам предстоит дообучать YandexGPT под самые разные задачи, которые должны будут помогать пользователю быстрее закрывать свои сценарии на маркетплейсе. Нужно будет искать и собирать данные для обучения LLM, в том числе с привлечением асессоров. Обучение ML-моделейВы будете решать широкий спектр задач, связанных с аналитикой и моделированием пользователей на платформе: улучшать оценку текстовой релевантности поискового запроса к товару, кластеризовать, обучать CatBoost и формировать рекомендации. Проведение экспериментовНужно будет проводить много экспериментов, разрабатывать метрики для оценки их успешности и предлагать дальнейшие шаги по улучшению системы. Мы ждем, что вы  Работали в NLP, в том числе с трансформерами Уверенно владеете методами классического машинного обучения: sklearn, CatBoost Хорошо знаете SQL, умеете писать сложные запросы Способны самостоятельно искать и находить ответы на вопросы, разбираться в сложных системах и сервисах, читая код и документацию  Будет плюсом, если вы  Разрабатывали рекомендательные системы или поиск Проводили A/B-тесты Знаете классические алгоритмы и структуры данных","['ai', 'catboost', 'llm', 'ml', 'nlp', 'sklearn', 'sql', 'алгоритмы', 'алгоритмы и структуры данных', 'поиск', 'рекомендательные системы']"
126569580,"Мы, Ланит - Би Пи Эм, эксперты в области анализа, автоматизации и трансформации корпоративных бизнес-процессов, часть ГК ЛАНИТ. Специализируемся на разработке и внедрении решений на базе low-code технологий и автоматизации процессов с использованием opensource-инструментов. Наш опыт насчитывает более 90 реализованных проектов и мы активно осваиваем новые горизонты. Сейчас мы находимся в поиске ML-разработчика, который будет создавать ИИ-агентов для крупного банка. Обязанности:   Разрабатывать и обучать ИИ-агента для кредитных решений;  Внедрять RAG-систему; Создавать LLM-пайплайны;  Тестировать, валидировать решения агента и настраивать мониторинг предсказаний в продакшене;   Интегрировать модели в банк, включая работу с API.   Требования к кандидату:   Опыт от 1,5 лет в разработке NLP-решений (RAG, LLM-агенты);   Практическое применение архитектур Transformer: BERT, GPT, T5;   Опыт работы с LLM через API: GigaChat, YandexGPT, ChatGPT;   Разработка RAG-систем (поиск + генерация);   Адаптация моделей: Fine-tuning, LoRA/QLoRA, Prompt-tuning;   Библиотеки: PyTorch, Transformers (Hugging Face), LangChain / LlamaIndex;   Будет плюсом: LangGraph, опыт с open-source LLM (Llama, Mistral).   Что мы предлагаем:  Работа в аккредитованной ИТ-компании; Официальное оформление по ТК РФ; Гибридный формат работы; Возможности для профессионального развития и роста (регулярная оценка специалистов, действует прозрачная система грейдов, развита культура поддержки и взаимопомощи); Программы благополучия для сотрудников: ДМС со стоматологией, возможность страхования родственников по корпоративным тарифам, сервис психологической поддержки и карьерного консультирования, материальная помощь в значимые события; Корпоративный университет, внутренние курсы и технические митапы, где ты можешь не только учиться, но и выступать; Корпоративный английский; Спортивные клубы: футбол, волейбол, бег и киберспорт; Скидки сотрудников в сети магазинов IRG: restore:, galaxystore, Xiaomi, Мир Кубиков, Street Beat, hiker, unode50 и др; Скидки от партнеров на фитнес, развлечения, обучение, одежду, путешествия, технику и многое другое (платформа BestBenefits); Насыщенная корпоративная жизнь (регулярно проводим корпоративы для всех сотрудников, организуем технические митапы внутри компании и многое другое).","['api', 'bert', 'chatgpt', 'gpt', 'hugging face', 'langchain', 'llm', 'ml', 'nlp', 'pytorch', 'rag', 'transformers', 'ии', 'поиск']"
